"","filenames","treenumber","gamma_pbd","gamma_post","diff"
"11388","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68741760546394,-0.04463320210494
"11389","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68677569151273,-0.04527511605615
"11390","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72013403116621,-0.01191677640267
"11391","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65842831522317,-0.0736224923457101
"11392","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72019059504088,-0.0118602125280001
"11393","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65829242624283,-0.0737583813260501
"11394","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71191804565184,-0.0201327619170402
"11395","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69314326489112,-0.0389075426777601
"11396","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72231665193005,-0.00973415563883018
"11397","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70602882571037,-0.0260219818585101
"11398","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68430363784802,-0.04774716972086
"11399","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6883877034049,-0.0436631041639801
"11400","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68574703579065,-0.04630377177823
"11401","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.63305168925468,-0.0989991183142001
"11402","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70300315747328,-0.0290476500956001
"11403","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68729856877135,-0.0447522387975301
"11404","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68782970077231,-0.0442211067965701
"11405","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70667704122187,-0.0253737663470102
"11406","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.64797024297997,-0.08408056458891
"11407","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72038747337382,-0.01166333419506
"11408","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69837948961718,-0.0336713179517001
"11409","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68001393530786,-0.0520368722610201
"11410","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68030175045392,-0.0517490571149601
"11411","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70281138470525,-0.0292394228636301
"11412","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6929410374722,-0.03910977009668
"11413","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7123988781411,-0.0196519294277802
"11414","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.73142037553129,-0.000630432037590056
"11415","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69401539186374,-0.0380354157051401
"11416","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7000020336054,-0.03204877396348
"11417","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67600001657065,-0.0560507909982302
"11418","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71216711337584,-0.01988369419304
"11419","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6771877080722,-0.0548630994966801
"11420","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69081396848166,-0.04123683908722
"11421","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72130911259305,-0.0107416949758301
"11422","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.64335838390877,-0.0886924236601101
"11423","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66887049525428,-0.0631803123146
"11424","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69241334648194,-0.0396374610869401
"11425","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67336613359301,-0.0586846739758702
"11426","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71996335864576,-0.01208744892312
"11427","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72352697647066,-0.00852383109822008
"11428","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68988923702058,-0.0421615705483001
"11429","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70914831815423,-0.0229024894146501
"11430","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67178315619645,-0.0602676513724301
"11431","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72115400277602,-0.0108968047928601
"11432","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65985252018598,-0.0721982873829001
"11433","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72132367659667,-0.0107271309722101
"11434","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72673941400013,-0.0053113935687501
"11435","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67376481301071,-0.0582859945581702
"11436","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66653548670108,-0.0655153208678001
"11437","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68919424678638,-0.0428565607825
"11438","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70493806567962,-0.0271127418892601
"11439","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69139888431936,-0.0406519232495202
"11440","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70781751082201,-0.0242332967468701
"11441","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71654161507592,-0.01550919249296
"11442","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72835234532851,-0.00369846224037018
"11443","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72050735932931,-0.01154344823957
"11444","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.73052552978353,-0.00152527778535005
"11445","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72076269914229,-0.0112881084265901
"11446","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7038649924445,-0.0281858151243801
"11447","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68656268120781,-0.04548812636107
"11448","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70625112586089,-0.0257996817079902
"11449","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71705619771174,-0.0149946098571401
"11450","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7310641932677,-0.000986614301180078
"11451","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71074116908243,-0.0213096384864502
"11452","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70807904388302,-0.0239717636858601
"11453","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69626299641607,-0.03578781115281
"11454","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72426695076164,-0.00778385680724014
"11455","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6954319925126,-0.0366188150562801
"11456","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70249263117025,-0.0295581763986301
"11457","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71034690418649,-0.02170390338239
"11458","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.73052984173378,-0.00152096583510009
"11459","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66651552893189,-0.06553527863699
"11460","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7045522026523,-0.0274986049165802
"11461","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68522814159571,-0.0468226659731701
"11462","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67543551788013,-0.0566152896887502
"11463","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71256431148239,-0.01948649608649
"11464","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69113661832725,-0.04091418924163
"11465","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72485538845101,-0.00719541911787003
"11466","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65616189811233,-0.07588890945655
"11467","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66526927668869,-0.06678153088019
"11468","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7139558243706,-0.0180949831982802
"11469","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70667280263442,-0.0253780049344601
"11470","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6889581089931,-0.04309269857578
"11471","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71735272150455,-0.01469808606433
"11472","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72199076708475,-0.01006004048413
"11473","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66865745706585,-0.0633933505030302
"11474","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70325066381444,-0.0288001437544401
"11475","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72830064384479,-0.00375016372408998
"11476","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6562150317435,-0.07583577582538
"11477","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.63283405901561,-0.09921674855327
"11478","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6835101567054,-0.04854065086348
"11479","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72621091898278,-0.00583988858610018
"11480","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72563854405205,-0.00641226351683
"11481","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.73166310412955,-0.000387703439330034
"11482","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67983129479914,-0.05221951276974
"11483","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67703797189337,-0.0550128356755102
"11484","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6799511146036,-0.0520996929652802
"11485","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66472735221546,-0.0673234553534201
"11486","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70654505606204,-0.02550575150684
"11487","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6494088629545,-0.08264194461438
"11488","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68552534517892,-0.04652546238996
"11489","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71010038213842,-0.0219504254304601
"11490","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68587125556962,-0.04617955199926
"11491","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71494150572017,-0.0171093018487101
"11492","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70735943432078,-0.0246913732481
"11493","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.61779664704649,-0.11425416052239
"11494","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68906518421204,-0.04298562335684
"11495","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66586379096601,-0.0661870166028702
"11496","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71826986483949,-0.01378094272939
"11497","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70796761712204,-0.0240831904468402
"11498","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71574463965151,-0.0163061679173702
"11499","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71133855854951,-0.0207122490193701
"11500","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72392302137096,-0.00812778619792009
"11501","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70334635202475,-0.02870445554413
"11502","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69497462810306,-0.0370761794658201
"11503","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68193409168478,-0.0501167158841
"11504","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70908070823982,-0.02297009932906
"11505","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72878609072049,-0.00326471684839014
"11506","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69336031901437,-0.0386904885545101
"11507","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70492047692971,-0.0271303306391701
"11508","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70556000977839,-0.02649079779049
"11509","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69214763304935,-0.0399031745195302
"11510","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68243883269934,-0.0496119748695401
"11511","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70530950503463,-0.02674130253425
"11512","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72745699547077,-0.00459381209811016
"11513","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6773789866952,-0.0546718208736801
"11514","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7062871489954,-0.0257636585734802
"11515","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72067624059108,-0.0113745669778
"11516","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.73191568030765,-0.000135127261229995
"11517","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68239575830658,-0.0496550492623
"11518","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69416462104463,-0.0378861865242501
"11519","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71436502615499,-0.01768578141389
"11520","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66806546798885,-0.0639853395800301
"11521","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72813359981291,-0.00391720775597015
"11522","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.64324734639855,-0.0888034611703301
"11523","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7161164186606,-0.0159343889082801
"11524","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65917001487001,-0.0728807926988702
"11525","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67288472018634,-0.0591660873825401
"11526","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67995709445612,-0.0520937131127601
"11527","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72988494125765,-0.00216586631123006
"11528","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72404324165876,-0.00800756591011997
"11529","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70989759538692,-0.0221532121819601
"11530","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72404438031223,-0.00800642725665002
"11531","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69193857167232,-0.04011223589656
"11532","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.63882912595848,-0.0932216816104001
"11533","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6882864358221,-0.0437643717467802
"11534","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66736258669362,-0.0646882208752602
"11535","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71986225217114,-0.0121885553977401
"11536","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6456649687087,-0.0863858388601801
"11537","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72087466159978,-0.0111761459691
"11538","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71667360308788,-0.0153772044810001
"11539","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70958768827624,-0.0224631192926401
"11540","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71265220297168,-0.0193986045972001
"11541","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66809642498187,-0.0639543825870101
"11542","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6740949675893,-0.0579558399795801
"11543","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69409640095464,-0.0379544066142401
"11544","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69937420009205,-0.0326766074768301
"11545","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70147365242726,-0.0305771551416201
"11546","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6988295369701,-0.03322127059878
"11547","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69247773204556,-0.0395730755233201
"11548","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72089448305217,-0.0111563245167101
"11549","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71692999454923,-0.0151208130196501
"11550","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68189592378134,-0.0501548837875401
"11551","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6072647914319,-0.12478601613698
"11552","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69816493692068,-0.0338858706482001
"11553","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66836511820896,-0.06368568935992
"11554","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70562379685433,-0.0264270107145501
"11555","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69178190941827,-0.0402688981506101
"11556","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69471670377502,-0.0373341037938602
"11557","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70041286485513,-0.0316379427137501
"11558","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72017640459291,-0.0118744029759701
"11559","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70978371147576,-0.0222670960931202
"11560","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72573193515167,-0.00631887241721008
"11561","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68088340609248,-0.0511674014764001
"11562","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68350506392369,-0.0485457436451902
"11563","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67770512957592,-0.0543456779929601
"11564","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71014248857387,-0.02190831899501
"11565","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71808599739095,-0.0139648101779302
"11566","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69476672863935,-0.0372840789295301
"11567","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67318593769063,-0.0588648698782501
"11568","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70178737472585,-0.03026343284303
"11569","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6740401312375,-0.0580106763313801
"11570","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69335164543652,-0.03869916213236
"11571","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7196812957796,-0.0123695117892801
"11572","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69978901576512,-0.03226179180376
"11573","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.62398559517948,-0.1080652123894
"11574","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72570621641256,-0.00634459115632002
"11575","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70650537770036,-0.02554542986852
"11576","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.62587113272167,-0.10617967484721
"11577","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71929545756871,-0.01275535000017
"11578","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6956045521045,-0.0364462554643801
"11579","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67569345736879,-0.05635735020009
"11580","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70995661803852,-0.0220941895303601
"11581","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70788551009583,-0.0241652974730502
"11582","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71746081526342,-0.01458999230546
"11583","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71973330023683,-0.0123175073320501
"11584","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7260152120299,-0.00603559553898014
"11585","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68804633623913,-0.0440044713297501
"11586","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7252120296949,-0.00683877787398002
"11587","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71606031328187,-0.0159904942870102
"11588","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71961741989591,-0.0124333876729701
"11589","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65363668216511,-0.07841412540377
"11590","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67582352723866,-0.0562272803302202
"11591","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72246358338835,-0.00958722418053015
"11592","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69940214121232,-0.0326486663565602
"11593","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.63526192629731,-0.09678888127157
"11594","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72635858282933,-0.00569222473955011
"11595","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70741251670843,-0.0246382908604501
"11596","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72128750061729,-0.01076330695159
"11597","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6885553887553,-0.0434954188135801
"11598","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67960328982625,-0.05244751774263
"11599","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72751168321376,-0.00453912435512005
"11600","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72362086738275,-0.00842994018613008
"11601","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70089335772333,-0.03115744984555
"11602","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71077323703133,-0.0212775705375501
"11603","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7118354943744,-0.02021531319448
"11604","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71801919529156,-0.0140316122773201
"11605","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70040143189193,-0.03164937567695
"11606","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69279848631189,-0.0392523212569902
"11607","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72465247426145,-0.00739833330743012
"11608","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.730385997635,-0.00166480993388007
"11609","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68452033676177,-0.04753047080711
"11610","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66880293545984,-0.0632478721090401
"11611","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72500823803273,-0.00704256953615001
"11612","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69041442242056,-0.0416363851483201
"11613","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7161053363787,-0.0159454711901801
"11614","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71123601648679,-0.0208147910820902
"11615","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69921251788973,-0.0328382896791501
"11616","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72385883628685,-0.00819197128202998
"11617","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69283797512278,-0.0392128324461001
"11618","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68038299817711,-0.0516678093917702
"11619","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7252657575737,-0.00678504999518004
"11620","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66701755582832,-0.0650332517405601
"11621","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72062219633885,-0.0114286112300301
"11622","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72396228868072,-0.00808851888816009
"11623","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72318349595306,-0.00886731161581999
"11624","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7141367959197,-0.0179140116491801
"11625","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72736815107877,-0.00468265649011013
"11626","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67530395144915,-0.0567468561197302
"11627","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72917527468752,-0.00287553288136011
"11628","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72409988220071,-0.00795092536816999
"11629","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72951244234718,-0.00253836522170015
"11630","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.73096681872076,-0.00108398884812
"11631","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.73027760976672,-0.00177319780216001
"11632","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7058050220539,-0.02624578551498
"11633","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70746810384968,-0.0245827037192001
"11634","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68307886508982,-0.04897194247906
"11635","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72310764657344,-0.00894316099544001
"11636","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65227315738964,-0.07977765017924
"11637","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68089150379955,-0.0511593037693301
"11638","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.70261498874443,-0.0294358188244501
"11639","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6804244078512,-0.05162639971768
"11640","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68335550240729,-0.0486953051615902
"11641","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65613172610674,-0.07591908146214
"11642","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69295002036698,-0.0391007872019
"11643","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6977081555376,-0.0343426520312802
"11644","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65208497579539,-0.0799658317734901
"11645","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69739033735517,-0.0346604702137101
"11646","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68869759644463,-0.0433532111242501
"11647","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65320936447058,-0.0788414430983
"11648","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71430763896394,-0.0177431686049401
"11649","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.65492352934426,-0.0771272782246202
"11650","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.7039779947552,-0.02807281281368
"11651","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67544136605287,-0.0566094415160101
"11652","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67936971678354,-0.0526810907853401
"11653","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72863340327748,-0.00341740429140014
"11654","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.69172393321545,-0.0403268743534302
"11655","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66853476199247,-0.0635160455764101
"11656","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72914311140831,-0.00290769616057007
"11657","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72802275600208,-0.00402805156680008
"11658","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.62049552643745,-0.11155528113143
"11659","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.67746946902371,-0.0545813385451701
"11660","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72661824275681,-0.00543256481207011
"11661","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68675437054318,-0.0452964370257001
"11662","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71094649565485,-0.0211043119140302
"11663","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.72914759077638,-0.00290321679250005
"11664","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.71000433412414,-0.0220464734447401
"11665","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.68026310040571,-0.05178770716317
"11666","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.64722141980094,-0.08482938776794
"11667","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.66591670306174,-0.0661341045071402
"11668","article_0_0_2_2_2.RDa",1,-1.73205080756888,-1.6928477238618,-0.03920308370708
