"","filename","species_tree","alignment","beast_run","gamma_stat"
"5471","article_0_3_2_2_0.RDa",1,2,1,1.30751686240513
"5472","article_0_3_2_2_0.RDa",1,2,1,1.37183350606987
"5473","article_0_3_2_2_0.RDa",1,2,2,0.814574948847922
"5474","article_0_3_2_2_0.RDa",1,2,2,0.925595913324464
"5475","article_0_3_2_2_0.RDa",1,2,2,0.936099902454437
"5476","article_0_3_2_2_0.RDa",1,2,2,2.04134990476375
"5477","article_0_3_2_2_0.RDa",1,2,2,0.71216922566599
"5478","article_0_3_2_2_0.RDa",1,2,2,1.36547887907189
"5479","article_0_3_2_2_0.RDa",1,2,2,1.64375293524565
"5480","article_0_3_2_2_0.RDa",1,2,2,0.18432726686122
"5481","article_0_3_2_2_0.RDa",1,2,2,1.23941006105424
"5482","article_0_3_2_2_0.RDa",1,2,2,0.969717490099501
"5483","article_0_3_2_2_0.RDa",2,1,1,2.28553720951041
"5484","article_0_3_2_2_0.RDa",2,1,1,1.59082208151541
"5485","article_0_3_2_2_0.RDa",2,1,1,1.1533419183416
"5486","article_0_3_2_2_0.RDa",2,1,1,1.3026127752897
"5487","article_0_3_2_2_0.RDa",2,1,1,1.36147659114129
"5488","article_0_3_2_2_0.RDa",2,1,1,2.15779881671756
"5489","article_0_3_2_2_0.RDa",2,1,1,1.57284237339713
"5490","article_0_3_2_2_0.RDa",2,1,1,2.05047727969501
"5491","article_0_3_2_2_0.RDa",2,1,1,1.73137541389206
"5492","article_0_3_2_2_0.RDa",2,1,1,2.50570487340769
"5493","article_0_3_2_2_0.RDa",2,1,2,0.247421361071156
"5494","article_0_3_2_2_0.RDa",2,1,2,1.62165103985436
"5495","article_0_3_2_2_0.RDa",2,1,2,1.6072557194253
"5496","article_0_3_2_2_0.RDa",2,1,2,2.43859601187799
"5497","article_0_3_2_2_0.RDa",2,1,2,2.14231294202098
"5498","article_0_3_2_2_0.RDa",2,1,2,1.42032047933706
"5499","article_0_3_2_2_0.RDa",2,1,2,1.74096031004837
"5500","article_0_3_2_2_0.RDa",2,1,2,2.29869980250799
"5501","article_0_3_2_2_0.RDa",2,1,2,1.38435977557878
"5502","article_0_3_2_2_0.RDa",2,1,2,1.74686312285576
"5503","article_0_3_2_2_0.RDa",2,2,1,-0.253389166892
"5504","article_0_3_2_2_0.RDa",2,2,1,1.91698505229849
"5505","article_0_3_2_2_0.RDa",2,2,1,1.82351360131297
"5506","article_0_3_2_2_0.RDa",2,2,1,1.47229321077102
"5507","article_0_3_2_2_0.RDa",2,2,1,1.64056056325226
"5508","article_0_3_2_2_0.RDa",2,2,1,0.538448410405977
"5509","article_0_3_2_2_0.RDa",2,2,1,1.18456211258131
"5510","article_0_3_2_2_0.RDa",2,2,1,1.80719841664946
"5511","article_0_3_2_2_0.RDa",2,2,1,0.200098232252996
"5512","article_0_3_2_2_0.RDa",2,2,1,2.49154936972848
"5513","article_0_3_2_2_0.RDa",2,2,2,1.11731224170715
"5514","article_0_3_2_2_0.RDa",2,2,2,2.02650288374212
"5515","article_0_3_2_2_0.RDa",2,2,2,0.284834174433495
"5516","article_0_3_2_2_0.RDa",2,2,2,1.58996355708874
"5517","article_0_3_2_2_0.RDa",2,2,2,1.26262980003078
"5518","article_0_3_2_2_0.RDa",2,2,2,1.1673164403163
"5519","article_0_3_2_2_0.RDa",2,2,2,1.0459228104095
"5520","article_0_3_2_2_0.RDa",2,2,2,1.9417218562394
"5521","article_0_3_2_2_0.RDa",2,2,2,0.394517573186813
"5522","article_0_3_2_2_0.RDa",2,2,2,0.912438610577979
"5523","article_0_3_2_2_1.RDa",1,1,1,0.500669937392595
"5524","article_0_3_2_2_1.RDa",1,1,1,1.9571133887764
"5525","article_0_3_2_2_1.RDa",1,1,1,1.52156838686898
"5526","article_0_3_2_2_1.RDa",1,1,1,1.40344290278891
"5527","article_0_3_2_2_1.RDa",1,1,1,1.43474540335119
"5528","article_0_3_2_2_1.RDa",1,1,1,1.47437885149982
"5529","article_0_3_2_2_1.RDa",1,1,1,1.58624060623299
"5530","article_0_3_2_2_1.RDa",1,1,1,1.53651482469231
"5531","article_0_3_2_2_1.RDa",1,1,1,1.47700385122794
"5532","article_0_3_2_2_1.RDa",1,1,1,1.14962828193661
"5533","article_0_3_2_2_1.RDa",1,1,2,0.826029871989114
"5534","article_0_3_2_2_1.RDa",1,1,2,1.73108186400065
"5535","article_0_3_2_2_1.RDa",1,1,2,2.00572980115129
"5536","article_0_3_2_2_1.RDa",1,1,2,1.7381676656474
"5537","article_0_3_2_2_1.RDa",1,1,2,1.7725946350313
"5538","article_0_3_2_2_1.RDa",1,1,2,1.64755329513827
"5539","article_0_3_2_2_1.RDa",1,1,2,1.85760765677282
"5540","article_0_3_2_2_1.RDa",1,1,2,1.97432539619731
"5541","article_0_3_2_2_1.RDa",1,1,2,1.91806782820217
"5542","article_0_3_2_2_1.RDa",1,1,2,1.86821155794029
"5543","article_0_3_2_2_1.RDa",1,2,1,1.46352750820832
"5544","article_0_3_2_2_1.RDa",1,2,1,1.61783951173333
"5545","article_0_3_2_2_1.RDa",1,2,1,1.48342507202407
"5546","article_0_3_2_2_1.RDa",1,2,1,1.63212612331022
"5547","article_0_3_2_2_1.RDa",1,2,1,1.50833091393274
"5548","article_0_3_2_2_1.RDa",1,2,1,1.61922815448735
"5549","article_0_3_2_2_1.RDa",1,2,1,1.25260617559504
"5550","article_0_3_2_2_1.RDa",1,2,1,1.59677476802126
"5551","article_0_3_2_2_1.RDa",1,2,1,1.26585774248908
"5552","article_0_3_2_2_1.RDa",1,2,1,1.78754797887518
"5553","article_0_3_2_2_1.RDa",1,2,2,1.84073207289157
"5554","article_0_3_2_2_1.RDa",1,2,2,1.64529923512697
"5555","article_0_3_2_2_1.RDa",1,2,2,1.66012770444913
"5556","article_0_3_2_2_1.RDa",1,2,2,1.52477088344079
"5557","article_0_3_2_2_1.RDa",1,2,2,1.50822324546644
"5558","article_0_3_2_2_1.RDa",1,2,2,1.29255277012779
"5559","article_0_3_2_2_1.RDa",1,2,2,1.72818777779972
"5560","article_0_3_2_2_1.RDa",1,2,2,1.50277614581185
"5561","article_0_3_2_2_1.RDa",1,2,2,1.64669779893622
"5562","article_0_3_2_2_1.RDa",1,2,2,1.27913626131616
"5563","article_0_3_2_2_1.RDa",2,1,1,1.23584193660237
"5564","article_0_3_2_2_1.RDa",2,1,1,1.29389801253236
"5565","article_0_3_2_2_1.RDa",2,1,1,1.45043643001981
"5566","article_0_3_2_2_1.RDa",2,1,1,1.19069049461843
"5567","article_0_3_2_2_1.RDa",2,1,1,1.53001082427885
"5568","article_0_3_2_2_1.RDa",2,1,1,1.41379103253558
"5569","article_0_3_2_2_1.RDa",2,1,1,1.6883659328646
"5570","article_0_3_2_2_1.RDa",2,1,1,1.34319778775612
"5571","article_0_3_2_2_1.RDa",2,1,1,1.50918282957643
"5572","article_0_3_2_2_1.RDa",2,1,1,1.47554865432273
"5573","article_0_3_2_2_1.RDa",2,1,2,1.59520022287055
"5574","article_0_3_2_2_1.RDa",2,1,2,1.81642283575105
"5575","article_0_3_2_2_1.RDa",2,1,2,2.0543646521084
"5576","article_0_3_2_2_1.RDa",2,1,2,1.76794561059895
"5577","article_0_3_2_2_1.RDa",2,1,2,1.95844662083816
"5578","article_0_3_2_2_1.RDa",2,1,2,1.78911941909815
"5579","article_0_3_2_2_1.RDa",2,1,2,1.95315041890843
"5580","article_0_3_2_2_1.RDa",2,1,2,2.12835402874917
"5581","article_0_3_2_2_1.RDa",2,1,2,2.015503550238
"5582","article_0_3_2_2_1.RDa",2,1,2,1.94093584582973
"5583","article_0_3_2_2_1.RDa",2,2,1,1.36246354750545
"5584","article_0_3_2_2_1.RDa",2,2,1,1.63256477812271
"5585","article_0_3_2_2_1.RDa",2,2,1,1.23612518627747
"5586","article_0_3_2_2_1.RDa",2,2,1,1.68261615486158
"5587","article_0_3_2_2_1.RDa",2,2,1,1.58289592088629
"5588","article_0_3_2_2_1.RDa",2,2,1,1.6147022804056
"5589","article_0_3_2_2_1.RDa",2,2,1,1.36948805144243
"5590","article_0_3_2_2_1.RDa",2,2,1,1.60583256152217
"5591","article_0_3_2_2_1.RDa",2,2,1,1.81704385042458
"5592","article_0_3_2_2_1.RDa",2,2,1,1.80850135483229
"5593","article_0_3_2_2_1.RDa",2,2,2,2.40168815695607
"5594","article_0_3_2_2_1.RDa",2,2,2,1.25954323297961
"5595","article_0_3_2_2_1.RDa",2,2,2,1.48796309365489
"5596","article_0_3_2_2_1.RDa",2,2,2,1.37803994159292
"5597","article_0_3_2_2_1.RDa",2,2,2,1.61960037421931
"5598","article_0_3_2_2_1.RDa",2,2,2,1.84347934051394
"5599","article_0_3_2_2_1.RDa",2,2,2,1.40251768346758
"5600","article_0_3_2_2_1.RDa",2,2,2,1.74791755658967
"5601","article_0_3_2_2_1.RDa",2,2,2,1.73321706391169
"5602","article_0_3_2_2_1.RDa",2,2,2,1.6320647823514
"5603","article_1_0_0_0_0.RDa",1,1,1,17.8264605659901
"5604","article_1_0_0_0_0.RDa",1,1,1,17.7909196515703
"5605","article_1_0_0_0_0.RDa",1,1,1,16.7645205879653
"5606","article_1_0_0_0_0.RDa",1,1,1,16.1507072368214
"5607","article_1_0_0_0_0.RDa",1,1,1,16.4217921321932
"5608","article_1_0_0_0_0.RDa",1,1,1,15.7308467863662
"5609","article_1_0_0_0_0.RDa",1,1,1,16.3079122346629
"5610","article_1_0_0_0_0.RDa",1,1,1,17.1347455240966
"5611","article_1_0_0_0_0.RDa",1,1,1,17.2270026065485
"5612","article_1_0_0_0_0.RDa",1,1,1,17.2227531051714
"5613","article_1_0_0_0_0.RDa",1,1,2,15.636946841335
"5614","article_1_0_0_0_0.RDa",1,1,2,15.025463993217
"5615","article_1_0_0_0_0.RDa",1,1,2,13.8968211141752
"5616","article_1_0_0_0_0.RDa",1,1,2,13.2641983505378
"5617","article_1_0_0_0_0.RDa",1,1,2,13.1154684168771
"5618","article_1_0_0_0_0.RDa",1,1,2,13.8667139766155
"5619","article_1_0_0_0_0.RDa",1,1,2,14.6655510332822
"5620","article_1_0_0_0_0.RDa",1,1,2,14.9123130124084
"5621","article_1_0_0_0_0.RDa",1,1,2,15.4562422923752
"5622","article_1_0_0_0_0.RDa",1,1,2,15.8515360059633
"5623","article_1_0_0_0_0.RDa",1,2,1,18.152754676061
"5624","article_1_0_0_0_0.RDa",1,2,1,18.0530787458558
"5625","article_1_0_0_0_0.RDa",1,2,1,17.2874371949909
"5626","article_1_0_0_0_0.RDa",1,2,1,16.6903104197115
"5627","article_1_0_0_0_0.RDa",1,2,1,16.5490600812189
"5628","article_1_0_0_0_0.RDa",1,2,1,16.9788500264475
"5629","article_1_0_0_0_0.RDa",1,2,1,17.7593525690354
"5630","article_1_0_0_0_0.RDa",1,2,1,17.6312816323947
"5631","article_1_0_0_0_0.RDa",1,2,1,17.6008485287087
"5632","article_1_0_0_0_0.RDa",1,2,1,17.6415397711594
"5633","article_1_0_0_0_0.RDa",1,2,2,19.3715263250753
"5634","article_1_0_0_0_0.RDa",1,2,2,19.3373481872791
"5635","article_1_0_0_0_0.RDa",1,2,2,19.2047263524934
"5636","article_1_0_0_0_0.RDa",1,2,2,18.7305337212279
"5637","article_1_0_0_0_0.RDa",1,2,2,19.0271497359722
"5638","article_1_0_0_0_0.RDa",1,2,2,18.843676814135
"5639","article_1_0_0_0_0.RDa",1,2,2,18.9884163317215
"5640","article_1_0_0_0_0.RDa",1,2,2,18.8372282294902
"5641","article_1_0_0_0_0.RDa",1,2,2,19.2576295907619
"5642","article_1_0_0_0_0.RDa",1,2,2,19.5276049749337
"5643","article_1_0_0_0_0.RDa",2,1,1,18.0961338674944
"5644","article_1_0_0_0_0.RDa",2,1,1,17.7724939168977
"5645","article_1_0_0_0_0.RDa",2,1,1,16.4159536702484
"5646","article_1_0_0_0_0.RDa",2,1,1,16.1968035573458
"5647","article_1_0_0_0_0.RDa",2,1,1,15.5504361798933
"5648","article_1_0_0_0_0.RDa",2,1,1,15.0953493482497
"5649","article_1_0_0_0_0.RDa",2,1,1,14.6769133605091
"5650","article_1_0_0_0_0.RDa",2,1,1,15.2586775959634
"5651","article_1_0_0_0_0.RDa",2,1,1,14.9501998095144
"5652","article_1_0_0_0_0.RDa",2,1,1,14.8832335495957
"5653","article_1_0_0_0_0.RDa",2,1,2,16.251855598298
"5654","article_1_0_0_0_0.RDa",2,1,2,15.6212775537349
"5655","article_1_0_0_0_0.RDa",2,1,2,15.2604971396797
"5656","article_1_0_0_0_0.RDa",2,1,2,15.3698993136848
"5657","article_1_0_0_0_0.RDa",2,1,2,15.4431531310678
"5658","article_1_0_0_0_0.RDa",2,1,2,16.1571886334131
"5659","article_1_0_0_0_0.RDa",2,1,2,15.905620295141
"5660","article_1_0_0_0_0.RDa",2,1,2,15.7720381175304
"5661","article_1_0_0_0_0.RDa",2,1,2,16.0667049842465
"5662","article_1_0_0_0_0.RDa",2,1,2,14.7233928019534
"5663","article_1_0_0_0_0.RDa",2,2,1,16.6946656234675
"5664","article_1_0_0_0_0.RDa",2,2,1,16.5301399306538
"5665","article_1_0_0_0_0.RDa",2,2,1,15.3332356568237
"5666","article_1_0_0_0_0.RDa",2,2,1,15.6238080378878
"5667","article_1_0_0_0_0.RDa",2,2,1,15.4888292209853
"5668","article_1_0_0_0_0.RDa",2,2,1,15.1270403783597
"5669","article_1_0_0_0_0.RDa",2,2,1,15.5544007486493
"5670","article_1_0_0_0_0.RDa",2,2,1,15.5809354027778
"5671","article_1_0_0_0_0.RDa",2,2,1,15.0347173446395
"5672","article_1_0_0_0_0.RDa",2,2,1,15.6077489950931
"5673","article_1_0_0_0_0.RDa",2,2,2,17.8023896495782
"5674","article_1_0_0_0_0.RDa",2,2,2,17.792992665651
"5675","article_1_0_0_0_0.RDa",2,2,2,16.5228880981192
"5676","article_1_0_0_0_0.RDa",2,2,2,16.1593375836204
"5677","article_1_0_0_0_0.RDa",2,2,2,15.679954242795
"5678","article_1_0_0_0_0.RDa",2,2,2,16.6383158109343
"5679","article_1_0_0_0_0.RDa",2,2,2,16.4367190343921
"5680","article_1_0_0_0_0.RDa",2,2,2,17.7507989570255
"5681","article_1_0_0_0_0.RDa",2,2,2,18.1870105202934
"5682","article_1_0_0_0_0.RDa",2,2,2,18.2663134929083
"5683","article_1_0_0_0_1.RDa",NA,NA,NA,NA
"5684","article_1_0_0_1_0.RDa",1,1,1,16.614181546763
"5685","article_1_0_0_1_0.RDa",1,1,1,11.7422945791269
"5686","article_1_0_0_1_0.RDa",1,1,1,7.16114963280725
"5687","article_1_0_0_1_0.RDa",1,1,1,4.29611203183033
"5688","article_1_0_0_1_0.RDa",1,1,1,1.97178754495232
"5689","article_1_0_0_1_0.RDa",1,1,1,-0.199592574447579
"5690","article_1_0_0_1_0.RDa",1,1,1,-2.43343024535936
"5691","article_1_0_0_1_0.RDa",1,1,1,-4.80224726012997
"5692","article_1_0_0_1_0.RDa",1,1,1,-5.9840355147951
"5693","article_1_0_0_1_0.RDa",1,1,1,-6.42768534871167
"5694","article_1_0_0_1_0.RDa",1,1,2,13.6937783979009
"5695","article_1_0_0_1_0.RDa",1,1,2,9.51238975123147
"5696","article_1_0_0_1_0.RDa",1,1,2,4.84744885679646
"5697","article_1_0_0_1_0.RDa",1,1,2,0.795638551461404
"5698","article_1_0_0_1_0.RDa",1,1,2,-1.69365179141602
"5699","article_1_0_0_1_0.RDa",1,1,2,-3.23104036915245
"5700","article_1_0_0_1_0.RDa",1,1,2,-6.18804084508936
"5701","article_1_0_0_1_0.RDa",1,1,2,-7.32715123310017
"5702","article_1_0_0_1_0.RDa",1,1,2,-8.04403070573947
"5703","article_1_0_0_1_0.RDa",1,1,2,-9.32549663157094
"5704","article_1_0_0_1_0.RDa",1,2,1,17.0172414650163
"5705","article_1_0_0_1_0.RDa",1,2,1,14.1390903184751
"5706","article_1_0_0_1_0.RDa",1,2,1,10.917544544604
"5707","article_1_0_0_1_0.RDa",1,2,1,8.34823801363065
"5708","article_1_0_0_1_0.RDa",1,2,1,4.33536418233704
"5709","article_1_0_0_1_0.RDa",1,2,1,2.85333814021147
"5710","article_1_0_0_1_0.RDa",1,2,1,1.1197767499736
"5711","article_1_0_0_1_0.RDa",1,2,1,-2.13819433017639
"5712","article_1_0_0_1_0.RDa",1,2,1,-3.46271173107607
"5713","article_1_0_0_1_0.RDa",1,2,1,-4.206123606443
"5714","article_1_0_0_1_0.RDa",1,2,2,12.8498908880253
"5715","article_1_0_0_1_0.RDa",1,2,2,9.16587184184998
"5716","article_1_0_0_1_0.RDa",1,2,2,4.05984092820183
"5717","article_1_0_0_1_0.RDa",1,2,2,0.0391594076756678
"5718","article_1_0_0_1_0.RDa",1,2,2,-2.51775375732903
"5719","article_1_0_0_1_0.RDa",1,2,2,-3.44081819078545
"5720","article_1_0_0_1_0.RDa",1,2,2,-4.99526213860634
"5721","article_1_0_0_1_0.RDa",1,2,2,-5.54463344962862
"5722","article_1_0_0_1_0.RDa",1,2,2,-5.92422913152742
"5723","article_1_0_0_1_0.RDa",1,2,2,-6.86577220860996
"5724","article_1_0_0_1_0.RDa",2,1,1,17.8370511060752
"5725","article_1_0_0_1_0.RDa",2,1,1,15.8442044050158
"5726","article_1_0_0_1_0.RDa",2,1,1,12.5714247092409
"5727","article_1_0_0_1_0.RDa",2,1,1,9.76229823193545
"5728","article_1_0_0_1_0.RDa",2,1,1,3.04532953416189
"5729","article_1_0_0_1_0.RDa",2,1,1,0.406790378386169
"5730","article_1_0_0_1_0.RDa",2,1,1,-2.69686979855869
"5731","article_1_0_0_1_0.RDa",2,1,1,-5.67727729117329
"5732","article_1_0_0_1_0.RDa",2,1,1,-6.48124371189189
"5733","article_1_0_0_1_0.RDa",2,1,1,-7.45757492417717
"5734","article_1_0_0_1_0.RDa",2,1,2,16.3017780978829
"5735","article_1_0_0_1_0.RDa",2,1,2,11.9674629921894
"5736","article_1_0_0_1_0.RDa",2,1,2,8.35546510731253
"5737","article_1_0_0_1_0.RDa",2,1,2,5.43776040302885
"5738","article_1_0_0_1_0.RDa",2,1,2,3.69540485487003
"5739","article_1_0_0_1_0.RDa",2,1,2,1.15596501561249
"5740","article_1_0_0_1_0.RDa",2,1,2,-0.58891721489242
"5741","article_1_0_0_1_0.RDa",2,1,2,-2.36902791920821
"5742","article_1_0_0_1_0.RDa",2,1,2,-3.53144037125474
"5743","article_1_0_0_1_0.RDa",2,1,2,-4.89195929707927
"5744","article_1_0_0_1_0.RDa",2,2,1,12.070364162352
"5745","article_1_0_0_1_0.RDa",2,2,1,8.1301673476011
"5746","article_1_0_0_1_0.RDa",2,2,1,5.43095459132654
"5747","article_1_0_0_1_0.RDa",2,2,1,2.58531572195637
"5748","article_1_0_0_1_0.RDa",2,2,1,1.33673181806951
"5749","article_1_0_0_1_0.RDa",2,2,1,-0.0300951680937148
"5750","article_1_0_0_1_0.RDa",2,2,1,-2.86038584162725
"5751","article_1_0_0_1_0.RDa",2,2,1,-4.4539065210706
"5752","article_1_0_0_1_0.RDa",2,2,1,-6.34144804692649
"5753","article_1_0_0_1_0.RDa",2,2,1,-7.37029518403167
"5754","article_1_0_0_1_0.RDa",2,2,2,13.9694896078974
"5755","article_1_0_0_1_0.RDa",2,2,2,10.6244151556745
"5756","article_1_0_0_1_0.RDa",2,2,2,7.26701212228786
"5757","article_1_0_0_1_0.RDa",2,2,2,4.87792656017482
"5758","article_1_0_0_1_0.RDa",2,2,2,1.80743106048443
"5759","article_1_0_0_1_0.RDa",2,2,2,-0.9987110320129
"5760","article_1_0_0_1_0.RDa",2,2,2,-2.26958089685553
"5761","article_1_0_0_1_0.RDa",2,2,2,-4.18655852559047
"5762","article_1_0_0_1_0.RDa",2,2,2,-5.36759078563297
"5763","article_1_0_0_1_0.RDa",2,2,2,-5.87981517234583
"5764","article_1_0_0_1_1.RDa",NA,NA,NA,NA
"5765","article_1_0_0_2_0.RDa",1,1,1,17.5952985086697
"5766","article_1_0_0_2_0.RDa",1,1,1,14.2912693734747
"5767","article_1_0_0_2_0.RDa",1,1,1,11.7308359022966
"5768","article_1_0_0_2_0.RDa",1,1,1,4.64400088706943
"5769","article_1_0_0_2_0.RDa",1,1,1,2.32250902600749
"5770","article_1_0_0_2_0.RDa",1,1,1,0.221255139936854
"5771","article_1_0_0_2_0.RDa",1,1,1,-2.25219979156764
"5772","article_1_0_0_2_0.RDa",1,1,1,-3.95008471541608
"5773","article_1_0_0_2_0.RDa",1,1,1,-5.83857933517801
"5774","article_1_0_0_2_0.RDa",1,1,1,-6.35362259428396
"5775","article_1_0_0_2_0.RDa",1,1,2,12.6861828296372
"5776","article_1_0_0_2_0.RDa",1,1,2,8.45467623013398
"5777","article_1_0_0_2_0.RDa",1,1,2,4.42859518524409
"5778","article_1_0_0_2_0.RDa",1,1,2,1.54526576453858
"5779","article_1_0_0_2_0.RDa",1,1,2,-0.293240800747557
"5780","article_1_0_0_2_0.RDa",1,1,2,-2.17296488124327
"5781","article_1_0_0_2_0.RDa",1,1,2,-2.90330248872884
"5782","article_1_0_0_2_0.RDa",1,1,2,-3.72965276154387
"5783","article_1_0_0_2_0.RDa",1,1,2,-5.42884103608051
"5784","article_1_0_0_2_0.RDa",1,1,2,-8.81660931824056
"5785","article_1_0_0_2_0.RDa",1,2,1,15.7957591641551
"5786","article_1_0_0_2_0.RDa",1,2,1,11.7664185875695
"5787","article_1_0_0_2_0.RDa",1,2,1,9.43730721073574
"5788","article_1_0_0_2_0.RDa",1,2,1,7.08796546208163
"5789","article_1_0_0_2_0.RDa",1,2,1,5.12301592489585
"5790","article_1_0_0_2_0.RDa",1,2,1,1.07332220377466
"5791","article_1_0_0_2_0.RDa",1,2,1,0.451384144586677
"5792","article_1_0_0_2_0.RDa",1,2,1,-3.41770349836465
"5793","article_1_0_0_2_0.RDa",1,2,1,-3.85647909888239
"5794","article_1_0_0_2_0.RDa",1,2,1,-4.93624958362802
"5795","article_1_0_0_2_0.RDa",1,2,2,14.3006375748366
"5796","article_1_0_0_2_0.RDa",1,2,2,12.172056666649
"5797","article_1_0_0_2_0.RDa",1,2,2,10.6425770767173
"5798","article_1_0_0_2_0.RDa",1,2,2,6.22984708016874
"5799","article_1_0_0_2_0.RDa",1,2,2,2.62339124471183
"5800","article_1_0_0_2_0.RDa",1,2,2,1.29948183899482
"5801","article_1_0_0_2_0.RDa",1,2,2,-0.822413418217188
"5802","article_1_0_0_2_0.RDa",1,2,2,-4.13392121786011
"5803","article_1_0_0_2_0.RDa",1,2,2,-5.16509196553007
"5804","article_1_0_0_2_0.RDa",1,2,2,-6.95190820255558
"5805","article_1_0_0_2_0.RDa",2,1,1,14.4167394594662
"5806","article_1_0_0_2_0.RDa",2,1,1,8.82340735281904
"5807","article_1_0_0_2_0.RDa",2,1,1,5.80942385585773
"5808","article_1_0_0_2_0.RDa",2,1,1,3.69775628365451
"5809","article_1_0_0_2_0.RDa",2,1,1,0.334153249940877
"5810","article_1_0_0_2_0.RDa",2,1,1,-0.646535905766217
"5811","article_1_0_0_2_0.RDa",2,1,1,-3.18818839272069
"5812","article_1_0_0_2_0.RDa",2,1,1,-4.11676312269914
"5813","article_1_0_0_2_0.RDa",2,1,1,-5.24022842445413
"5814","article_1_0_0_2_0.RDa",2,1,1,-5.92642303940402
"5815","article_1_0_0_2_0.RDa",2,1,2,15.1445473937528
"5816","article_1_0_0_2_0.RDa",2,1,2,12.2476810842444
"5817","article_1_0_0_2_0.RDa",2,1,2,8.95094166461235
"5818","article_1_0_0_2_0.RDa",2,1,2,7.88963817015178
"5819","article_1_0_0_2_0.RDa",2,1,2,5.52629535315841
"5820","article_1_0_0_2_0.RDa",2,1,2,3.34278651204354
"5821","article_1_0_0_2_0.RDa",2,1,2,2.60691341732007
"5822","article_1_0_0_2_0.RDa",2,1,2,0.296231909315977
"5823","article_1_0_0_2_0.RDa",2,1,2,-1.81626942866038
"5824","article_1_0_0_2_0.RDa",2,1,2,-4.0497209545247
"5825","article_1_0_0_2_0.RDa",2,2,1,14.9081356346306
"5826","article_1_0_0_2_0.RDa",2,2,1,11.4966545159318
"5827","article_1_0_0_2_0.RDa",2,2,1,6.7232533016937
"5828","article_1_0_0_2_0.RDa",2,2,1,5.36717504441853
"5829","article_1_0_0_2_0.RDa",2,2,1,2.65705484805593
"5830","article_1_0_0_2_0.RDa",2,2,1,0.322746136606959
"5831","article_1_0_0_2_0.RDa",2,2,1,-0.843444742861055
"5832","article_1_0_0_2_0.RDa",2,2,1,-2.54172982601202
"5833","article_1_0_0_2_0.RDa",2,2,1,-3.71405011413376
"5834","article_1_0_0_2_0.RDa",2,2,1,-5.15057765994357
"5835","article_1_0_0_2_0.RDa",2,2,2,14.6111485160075
"5836","article_1_0_0_2_0.RDa",2,2,2,10.6940106221795
"5837","article_1_0_0_2_0.RDa",2,2,2,7.69693983248022
"5838","article_1_0_0_2_0.RDa",2,2,2,4.70790189947579
"5839","article_1_0_0_2_0.RDa",2,2,2,1.48124486572252
"5840","article_1_0_0_2_0.RDa",2,2,2,-0.241842137066801
"5841","article_1_0_0_2_0.RDa",2,2,2,-1.94248818918595
"5842","article_1_0_0_2_0.RDa",2,2,2,-2.66402965756764
"5843","article_1_0_0_2_0.RDa",2,2,2,-4.39360139859413
"5844","article_1_0_0_2_0.RDa",2,2,2,-5.46198231530606
"5845","article_1_0_0_2_1.RDa",NA,NA,NA,NA
"5846","article_1_0_1_0_0.RDa",1,1,1,3.56372953131268
"5847","article_1_0_1_0_0.RDa",1,1,1,2.61423297833593
"5848","article_1_0_1_0_0.RDa",1,1,1,0.595450291308944
"5849","article_1_0_1_0_0.RDa",1,1,1,-1.16218480089272
"5850","article_1_0_1_0_0.RDa",1,1,1,-4.10727857801551
"5851","article_1_0_1_0_0.RDa",1,1,1,-7.61190191295181
"5852","article_1_0_1_0_0.RDa",1,1,1,-7.44590516500522
"5853","article_1_0_1_0_0.RDa",1,1,1,-6.67670885382339
"5854","article_1_0_1_0_0.RDa",1,1,1,-6.93562551211067
"5855","article_1_0_1_0_0.RDa",1,1,1,-6.84962287918083
"5856","article_1_0_1_0_0.RDa",1,1,2,4.1735848099273
"5857","article_1_0_1_0_0.RDa",1,1,2,5.86362948909137
"5858","article_1_0_1_0_0.RDa",1,1,2,6.35242774167598
"5859","article_1_0_1_0_0.RDa",1,1,2,5.79012395152964
"5860","article_1_0_1_0_0.RDa",1,1,2,6.66437530631829
"5861","article_1_0_1_0_0.RDa",1,1,2,7.33055508991847
"5862","article_1_0_1_0_0.RDa",1,1,2,-2.07702528156156
"5863","article_1_0_1_0_0.RDa",1,1,2,-5.08421621451409
"5864","article_1_0_1_0_0.RDa",1,1,2,-5.87495970606939
"5865","article_1_0_1_0_0.RDa",1,1,2,-6.37952982147887
"5866","article_1_0_1_0_0.RDa",1,2,1,8.49110927010786
"5867","article_1_0_1_0_0.RDa",1,2,1,-0.747311098041885
"5868","article_1_0_1_0_0.RDa",1,2,1,-2.72856254612681
"5869","article_1_0_1_0_0.RDa",1,2,1,-6.5221312877718
"5870","article_1_0_1_0_0.RDa",1,2,1,-7.13588211536585
"5871","article_1_0_1_0_0.RDa",1,2,1,-7.08803457534574
"5872","article_1_0_1_0_0.RDa",1,2,1,-7.02481266593069
"5873","article_1_0_1_0_0.RDa",1,2,1,-6.58776875866604
"5874","article_1_0_1_0_0.RDa",1,2,1,-6.19838945469208
"5875","article_1_0_1_0_0.RDa",1,2,1,-6.01966155715464
"5876","article_1_0_1_0_0.RDa",1,2,2,3.64685625495671
"5877","article_1_0_1_0_0.RDa",1,2,2,4.70364223205854
"5878","article_1_0_1_0_0.RDa",1,2,2,2.85983284089837
