"","filename","species_tree","alignment","beast_run","state","nrbs"
"4336","article_0_3_0_0_0.RDa",1,1,2,6,196.458005914834
"4337","article_0_3_0_0_0.RDa",1,1,2,7,154.519391686799
"4338","article_0_3_0_0_0.RDa",1,1,2,8,158.669266684463
"4339","article_0_3_0_0_0.RDa",1,1,2,9,143.258656152186
"4340","article_0_3_0_0_0.RDa",1,1,2,10,131.956091928774
"4341","article_0_3_0_0_0.RDa",1,2,1,1,1307.73943315099
"4342","article_0_3_0_0_0.RDa",1,2,1,2,974.76974815319
"4343","article_0_3_0_0_0.RDa",1,2,1,3,752.844608280126
"4344","article_0_3_0_0_0.RDa",1,2,1,4,492.907937248293
"4345","article_0_3_0_0_0.RDa",1,2,1,5,342.050018606171
"4346","article_0_3_0_0_0.RDa",1,2,1,6,327.696015817662
"4347","article_0_3_0_0_0.RDa",1,2,1,7,368.620607677447
"4348","article_0_3_0_0_0.RDa",1,2,1,8,212.408657364503
"4349","article_0_3_0_0_0.RDa",1,2,1,9,191.939504502347
"4350","article_0_3_0_0_0.RDa",1,2,1,10,176.462828711159
"4351","article_0_3_0_0_0.RDa",1,2,2,1,1470.52464740591
"4352","article_0_3_0_0_0.RDa",1,2,2,2,1191.32994425069
"4353","article_0_3_0_0_0.RDa",1,2,2,3,845.067532719268
"4354","article_0_3_0_0_0.RDa",1,2,2,4,603.324122036098
"4355","article_0_3_0_0_0.RDa",1,2,2,5,433.940971286524
"4356","article_0_3_0_0_0.RDa",1,2,2,6,383.782641023215
"4357","article_0_3_0_0_0.RDa",1,2,2,7,345.694118729778
"4358","article_0_3_0_0_0.RDa",1,2,2,8,288.932113430905
"4359","article_0_3_0_0_0.RDa",1,2,2,9,288.189851595303
"4360","article_0_3_0_0_0.RDa",1,2,2,10,171.436853057597
"4361","article_0_3_0_0_0.RDa",2,1,1,1,1825.50132443245
"4362","article_0_3_0_0_0.RDa",2,1,1,2,1171.52520278216
"4363","article_0_3_0_0_0.RDa",2,1,1,3,795.171085321234
"4364","article_0_3_0_0_0.RDa",2,1,1,4,695.714578826762
"4365","article_0_3_0_0_0.RDa",2,1,1,5,671.308587630405
"4366","article_0_3_0_0_0.RDa",2,1,1,6,406.650100965431
"4367","article_0_3_0_0_0.RDa",2,1,1,7,313.848866711439
"4368","article_0_3_0_0_0.RDa",2,1,1,8,306.682289943755
"4369","article_0_3_0_0_0.RDa",2,1,1,9,309.957598962927
"4370","article_0_3_0_0_0.RDa",2,1,1,10,250.496601691701
"4371","article_0_3_0_0_0.RDa",2,1,2,1,1672.72595378838
"4372","article_0_3_0_0_0.RDa",2,1,2,2,621.232258238473
"4373","article_0_3_0_0_0.RDa",2,1,2,3,490.444483270084
"4374","article_0_3_0_0_0.RDa",2,1,2,4,352.905924541226
"4375","article_0_3_0_0_0.RDa",2,1,2,5,309.482566219586
"4376","article_0_3_0_0_0.RDa",2,1,2,6,196.993232917899
"4377","article_0_3_0_0_0.RDa",2,1,2,7,166.468733813383
"4378","article_0_3_0_0_0.RDa",2,1,2,8,147.052911286011
"4379","article_0_3_0_0_0.RDa",2,1,2,9,125.57735550495
"4380","article_0_3_0_0_0.RDa",2,1,2,10,146.46846436253
"4381","article_0_3_0_0_0.RDa",2,2,1,1,1793.41150324195
"4382","article_0_3_0_0_0.RDa",2,2,1,2,1253.72918763298
"4383","article_0_3_0_0_0.RDa",2,2,1,3,1022.32104730505
"4384","article_0_3_0_0_0.RDa",2,2,1,4,926.032507595645
"4385","article_0_3_0_0_0.RDa",2,2,1,5,636.28197427482
"4386","article_0_3_0_0_0.RDa",2,2,1,6,490.7712748561
"4387","article_0_3_0_0_0.RDa",2,2,1,7,443.970426880368
"4388","article_0_3_0_0_0.RDa",2,2,1,8,405.775598088127
"4389","article_0_3_0_0_0.RDa",2,2,1,9,345.334984090581
"4390","article_0_3_0_0_0.RDa",2,2,1,10,307.386388041627
"4391","article_0_3_0_0_0.RDa",2,2,2,1,1953.90609118391
"4392","article_0_3_0_0_0.RDa",2,2,2,2,3024.71684323994
"4393","article_0_3_0_0_0.RDa",2,2,2,3,1531.35078817183
"4394","article_0_3_0_0_0.RDa",2,2,2,4,1205.46243396921
"4395","article_0_3_0_0_0.RDa",2,2,2,5,1070.66098667057
"4396","article_0_3_0_0_0.RDa",2,2,2,6,973.566267929558
"4397","article_0_3_0_0_0.RDa",2,2,2,7,767.633093475333
"4398","article_0_3_0_0_0.RDa",2,2,2,8,577.890851401649
"4399","article_0_3_0_0_0.RDa",2,2,2,9,526.202311110142
"4400","article_0_3_0_0_0.RDa",2,2,2,10,496.587043723144
"4401","article_0_3_0_0_1.RDa",NA,NA,NA,NA,NA
"4402","article_0_3_0_1_0.RDa",1,1,1,1,53.5629656336299
"4403","article_0_3_0_1_0.RDa",1,1,1,2,52.7914982192973
"4404","article_0_3_0_1_0.RDa",1,1,1,3,52.5537232914803
"4405","article_0_3_0_1_0.RDa",1,1,1,4,52.462408323748
"4406","article_0_3_0_1_0.RDa",1,1,1,5,52.4775414809832
"4407","article_0_3_0_1_0.RDa",1,1,1,6,52.4414053469909
"4408","article_0_3_0_1_0.RDa",1,1,1,7,52.4479701635242
"4409","article_0_3_0_1_0.RDa",1,1,1,8,52.3936552914684
"4410","article_0_3_0_1_0.RDa",1,1,1,9,52.4173076048774
"4411","article_0_3_0_1_0.RDa",1,1,1,10,52.4072274147093
"4412","article_0_3_0_1_0.RDa",1,1,2,1,52.8971161272895
"4413","article_0_3_0_1_0.RDa",1,1,2,2,52.4722082048241
"4414","article_0_3_0_1_0.RDa",1,1,2,3,52.4651718172572
"4415","article_0_3_0_1_0.RDa",1,1,2,4,52.3472632288635
"4416","article_0_3_0_1_0.RDa",1,1,2,5,52.3066179215796
"4417","article_0_3_0_1_0.RDa",1,1,2,6,52.3715704881586
"4418","article_0_3_0_1_0.RDa",1,1,2,7,52.3796695646536
"4419","article_0_3_0_1_0.RDa",1,1,2,8,52.3401173100917
"4420","article_0_3_0_1_0.RDa",1,1,2,9,52.3995290680227
"4421","article_0_3_0_1_0.RDa",1,1,2,10,52.3976990695586
"4422","article_0_3_0_1_0.RDa",1,2,1,1,52.539633266424
"4423","article_0_3_0_1_0.RDa",1,2,1,2,52.3582597625839
"4424","article_0_3_0_1_0.RDa",1,2,1,3,52.3592304799705
"4425","article_0_3_0_1_0.RDa",1,2,1,4,52.3766999989936
"4426","article_0_3_0_1_0.RDa",1,2,1,5,52.3455345908487
"4427","article_0_3_0_1_0.RDa",1,2,1,6,52.3819000125363
"4428","article_0_3_0_1_0.RDa",1,2,1,7,52.447628885295
"4429","article_0_3_0_1_0.RDa",1,2,1,8,52.4198434738882
"4430","article_0_3_0_1_0.RDa",1,2,1,9,52.4342164996809
"4431","article_0_3_0_1_0.RDa",1,2,1,10,52.4240944838811
"4432","article_0_3_0_1_0.RDa",1,2,2,1,53.1802627293682
"4433","article_0_3_0_1_0.RDa",1,2,2,2,52.5848179689762
"4434","article_0_3_0_1_0.RDa",1,2,2,3,52.4743782884206
"4435","article_0_3_0_1_0.RDa",1,2,2,4,52.399896296014
"4436","article_0_3_0_1_0.RDa",1,2,2,5,52.4051506900938
"4437","article_0_3_0_1_0.RDa",1,2,2,6,52.3631348036851
"4438","article_0_3_0_1_0.RDa",1,2,2,7,52.3681624136702
"4439","article_0_3_0_1_0.RDa",1,2,2,8,52.3270651838148
"4440","article_0_3_0_1_0.RDa",1,2,2,9,52.4123282747654
"4441","article_0_3_0_1_0.RDa",1,2,2,10,52.4371785858799
"4442","article_0_3_0_1_0.RDa",2,1,1,1,52.6868113297905
"4443","article_0_3_0_1_0.RDa",2,1,1,2,52.5914140959756
"4444","article_0_3_0_1_0.RDa",2,1,1,3,52.4477626101755
"4445","article_0_3_0_1_0.RDa",2,1,1,4,52.4430344031509
"4446","article_0_3_0_1_0.RDa",2,1,1,5,52.4189632550963
"4447","article_0_3_0_1_0.RDa",2,1,1,6,52.4557218113139
"4448","article_0_3_0_1_0.RDa",2,1,1,7,52.4227036170149
"4449","article_0_3_0_1_0.RDa",2,1,1,8,52.4505695618943
"4450","article_0_3_0_1_0.RDa",2,1,1,9,52.4127052239751
"4451","article_0_3_0_1_0.RDa",2,1,1,10,52.439451582337
"4452","article_0_3_0_1_0.RDa",2,1,2,1,52.5486324026949
"4453","article_0_3_0_1_0.RDa",2,1,2,2,52.2688005690648
"4454","article_0_3_0_1_0.RDa",2,1,2,3,52.3542919984361
"4455","article_0_3_0_1_0.RDa",2,1,2,4,52.3360034245015
"4456","article_0_3_0_1_0.RDa",2,1,2,5,52.3246888834177
"4457","article_0_3_0_1_0.RDa",2,1,2,6,52.3591555602503
"4458","article_0_3_0_1_0.RDa",2,1,2,7,52.3682097668122
"4459","article_0_3_0_1_0.RDa",2,1,2,8,52.3995345043736
"4460","article_0_3_0_1_0.RDa",2,1,2,9,52.3932446501898
"4461","article_0_3_0_1_0.RDa",2,1,2,10,52.4095864020503
"4462","article_0_3_0_1_0.RDa",2,2,1,1,52.8993031837186
"4463","article_0_3_0_1_0.RDa",2,2,1,2,52.5777366677788
"4464","article_0_3_0_1_0.RDa",2,2,1,3,52.5015127355237
"4465","article_0_3_0_1_0.RDa",2,2,1,4,52.3903514553506
"4466","article_0_3_0_1_0.RDa",2,2,1,5,52.4190305059187
"4467","article_0_3_0_1_0.RDa",2,2,1,6,52.4210208561097
"4468","article_0_3_0_1_0.RDa",2,2,1,7,52.4092390662685
"4469","article_0_3_0_1_0.RDa",2,2,1,8,52.4079800271595
"4470","article_0_3_0_1_0.RDa",2,2,1,9,52.4295801930493
"4471","article_0_3_0_1_0.RDa",2,2,1,10,52.4376889913686
"4472","article_0_3_0_1_0.RDa",2,2,2,1,52.9477233088339
"4473","article_0_3_0_1_0.RDa",2,2,2,2,52.4697152114277
"4474","article_0_3_0_1_0.RDa",2,2,2,3,52.4260725719914
"4475","article_0_3_0_1_0.RDa",2,2,2,4,52.422683786151
"4476","article_0_3_0_1_0.RDa",2,2,2,5,52.3753412618065
"4477","article_0_3_0_1_0.RDa",2,2,2,6,52.3981187676115
"4478","article_0_3_0_1_0.RDa",2,2,2,7,52.4343642527021
"4479","article_0_3_0_1_0.RDa",2,2,2,8,52.3947583675541
"4480","article_0_3_0_1_0.RDa",2,2,2,9,52.4329225560545
"4481","article_0_3_0_1_0.RDa",2,2,2,10,52.4225337054034
"4482","article_0_3_0_1_1.RDa",NA,NA,NA,NA,NA
"4483","article_0_3_0_2_0.RDa",1,1,1,1,53.0499644144348
"4484","article_0_3_0_2_0.RDa",1,1,1,2,53.0350528459995
"4485","article_0_3_0_2_0.RDa",1,1,1,3,53.023987371133
"4486","article_0_3_0_2_0.RDa",1,1,1,4,53.0210030321147
"4487","article_0_3_0_2_0.RDa",1,1,1,5,53.0156723113425
"4488","article_0_3_0_2_0.RDa",1,1,1,6,53.0128063057673
"4489","article_0_3_0_2_0.RDa",1,1,1,7,53.0089543269143
"4490","article_0_3_0_2_0.RDa",1,1,1,8,53.0076417022048
"4491","article_0_3_0_2_0.RDa",1,1,1,9,53.0132013668087
"4492","article_0_3_0_2_0.RDa",1,1,1,10,53.0140872117274
"4493","article_0_3_0_2_0.RDa",1,1,2,1,53.0417115979208
"4494","article_0_3_0_2_0.RDa",1,1,2,2,53.0300838067635
"4495","article_0_3_0_2_0.RDa",1,1,2,3,53.0219062662112
"4496","article_0_3_0_2_0.RDa",1,1,2,4,53.0209358352009
"4497","article_0_3_0_2_0.RDa",1,1,2,5,53.0216489397949
"4498","article_0_3_0_2_0.RDa",1,1,2,6,53.0211170840993
"4499","article_0_3_0_2_0.RDa",1,1,2,7,53.0187833609775
"4500","article_0_3_0_2_0.RDa",1,1,2,8,53.0156179293797
"4501","article_0_3_0_2_0.RDa",1,1,2,9,53.012725813273
"4502","article_0_3_0_2_0.RDa",1,1,2,10,53.0113206222893
"4503","article_0_3_0_2_0.RDa",1,2,1,1,53.0377925381185
"4504","article_0_3_0_2_0.RDa",1,2,1,2,53.0235066059837
"4505","article_0_3_0_2_0.RDa",1,2,1,3,53.0263905005483
"4506","article_0_3_0_2_0.RDa",1,2,1,4,53.0210021592291
"4507","article_0_3_0_2_0.RDa",1,2,1,5,53.0119191684707
"4508","article_0_3_0_2_0.RDa",1,2,1,6,53.0083750832485
"4509","article_0_3_0_2_0.RDa",1,2,1,7,53.0112316261245
"4510","article_0_3_0_2_0.RDa",1,2,1,8,53.0146649881977
"4511","article_0_3_0_2_0.RDa",1,2,1,9,53.013848103502
"4512","article_0_3_0_2_0.RDa",1,2,1,10,53.0109078740441
"4513","article_0_3_0_2_0.RDa",1,2,2,1,53.0448059201895
"4514","article_0_3_0_2_0.RDa",1,2,2,2,53.0351696850965
"4515","article_0_3_0_2_0.RDa",1,2,2,3,53.0296481008172
"4516","article_0_3_0_2_0.RDa",1,2,2,4,53.0261449987784
"4517","article_0_3_0_2_0.RDa",1,2,2,5,53.0230818995293
"4518","article_0_3_0_2_0.RDa",1,2,2,6,53.0217801999211
"4519","article_0_3_0_2_0.RDa",1,2,2,7,53.0140571639024
"4520","article_0_3_0_2_0.RDa",1,2,2,8,53.0148624507435
"4521","article_0_3_0_2_0.RDa",1,2,2,9,53.0108652901713
"4522","article_0_3_0_2_0.RDa",1,2,2,10,53.0106249414431
"4523","article_0_3_0_2_0.RDa",2,1,1,1,53.0384850966593
"4524","article_0_3_0_2_0.RDa",2,1,1,2,53.0277597889866
"4525","article_0_3_0_2_0.RDa",2,1,1,3,53.0251973777642
"4526","article_0_3_0_2_0.RDa",2,1,1,4,53.0156036199126
"4527","article_0_3_0_2_0.RDa",2,1,1,5,53.0155019144799
"4528","article_0_3_0_2_0.RDa",2,1,1,6,53.0100151951403
"4529","article_0_3_0_2_0.RDa",2,1,1,7,53.011827979256
"4530","article_0_3_0_2_0.RDa",2,1,1,8,53.0140935378871
"4531","article_0_3_0_2_0.RDa",2,1,1,9,53.0158908413586
"4532","article_0_3_0_2_0.RDa",2,1,1,10,53.0161758674383
"4533","article_0_3_0_2_0.RDa",2,1,2,1,53.029293691027
"4534","article_0_3_0_2_0.RDa",2,1,2,2,53.009568448946
"4535","article_0_3_0_2_0.RDa",2,1,2,3,53.0087319608334
"4536","article_0_3_0_2_0.RDa",2,1,2,4,53.0043614670553
"4537","article_0_3_0_2_0.RDa",2,1,2,5,53.0048468022857
"4538","article_0_3_0_2_0.RDa",2,1,2,6,53.0059064641052
"4539","article_0_3_0_2_0.RDa",2,1,2,7,53.0033174623346
"4540","article_0_3_0_2_0.RDa",2,1,2,8,53.0077768156076
"4541","article_0_3_0_2_0.RDa",2,1,2,9,53.0084992159928
"4542","article_0_3_0_2_0.RDa",2,1,2,10,53.0062931551333
"4543","article_0_3_0_2_0.RDa",2,2,1,1,53.0466663529693
"4544","article_0_3_0_2_0.RDa",2,2,1,2,53.0392929248774
"4545","article_0_3_0_2_0.RDa",2,2,1,3,53.0316703194441
"4546","article_0_3_0_2_0.RDa",2,2,1,4,53.0271151114858
"4547","article_0_3_0_2_0.RDa",2,2,1,5,53.0279902561792
"4548","article_0_3_0_2_0.RDa",2,2,1,6,53.0242984128847
"4549","article_0_3_0_2_0.RDa",2,2,1,7,53.0231764347956
"4550","article_0_3_0_2_0.RDa",2,2,1,8,53.0221231328185
"4551","article_0_3_0_2_0.RDa",2,2,1,9,53.0223600045737
"4552","article_0_3_0_2_0.RDa",2,2,1,10,53.0230834359526
"4553","article_0_3_0_2_0.RDa",2,2,2,1,53.0417132051748
"4554","article_0_3_0_2_0.RDa",2,2,2,2,53.0260102284126
"4555","article_0_3_0_2_0.RDa",2,2,2,3,53.0220840462465
"4556","article_0_3_0_2_0.RDa",2,2,2,4,53.0169622080981
"4557","article_0_3_0_2_0.RDa",2,2,2,5,53.0142848103042
"4558","article_0_3_0_2_0.RDa",2,2,2,6,53.0130973177859
"4559","article_0_3_0_2_0.RDa",2,2,2,7,53.0150318802055
"4560","article_0_3_0_2_0.RDa",2,2,2,8,53.012107789924
"4561","article_0_3_0_2_0.RDa",2,2,2,9,53.0129352033975
"4562","article_0_3_0_2_0.RDa",2,2,2,10,53.0085283311308
"4563","article_0_3_0_2_1.RDa",1,1,1,1,53.0479589544772
"4564","article_0_3_0_2_1.RDa",1,1,1,2,53.0331033765234
"4565","article_0_3_0_2_1.RDa",1,1,1,3,53.016863805714
"4566","article_0_3_0_2_1.RDa",1,1,1,4,53.0024827855921
"4567","article_0_3_0_2_1.RDa",1,1,1,5,53.015276737573
"4568","article_0_3_0_2_1.RDa",1,1,1,6,53.0133359126602
"4569","article_0_3_0_2_1.RDa",1,1,1,7,53.0180833804573
"4570","article_0_3_0_2_1.RDa",1,1,1,8,53.0146320899338
"4571","article_0_3_0_2_1.RDa",1,1,1,9,53.0143982762681
"4572","article_0_3_0_2_1.RDa",1,1,1,10,53.0125868228493
"4573","article_0_3_0_2_1.RDa",1,1,2,1,53.0337539877677
"4574","article_0_3_0_2_1.RDa",1,1,2,2,53.0219951783931
"4575","article_0_3_0_2_1.RDa",1,1,2,3,53.0114122340701
"4576","article_0_3_0_2_1.RDa",1,1,2,4,53.0090693798541
"4577","article_0_3_0_2_1.RDa",1,1,2,5,53.0038795234374
"4578","article_0_3_0_2_1.RDa",1,1,2,6,53.0146600089651
"4579","article_0_3_0_2_1.RDa",1,1,2,7,53.0119173444305
"4580","article_0_3_0_2_1.RDa",1,1,2,8,53.0080136140199
"4581","article_0_3_0_2_1.RDa",1,1,2,9,53.0124245024796
"4582","article_0_3_0_2_1.RDa",1,1,2,10,53.0110566633012
"4583","article_0_3_0_2_1.RDa",1,2,1,1,53.0336535346084
"4584","article_0_3_0_2_1.RDa",1,2,1,2,53.0233377529051
"4585","article_0_3_0_2_1.RDa",1,2,1,3,53.0180818521934
"4586","article_0_3_0_2_1.RDa",1,2,1,4,53.0110831967465
"4587","article_0_3_0_2_1.RDa",1,2,1,5,53.0122378048898
"4588","article_0_3_0_2_1.RDa",1,2,1,6,53.0098400034826
"4589","article_0_3_0_2_1.RDa",1,2,1,7,53.0086450532051
"4590","article_0_3_0_2_1.RDa",1,2,1,8,53.0060295332039
"4591","article_0_3_0_2_1.RDa",1,2,1,9,53.0102492218554
"4592","article_0_3_0_2_1.RDa",1,2,1,10,53.0097493008772
"4593","article_0_3_0_2_1.RDa",1,2,2,1,53.0421492651868
"4594","article_0_3_0_2_1.RDa",1,2,2,2,53.0365152082847
"4595","article_0_3_0_2_1.RDa",1,2,2,3,53.0262782784725
"4596","article_0_3_0_2_1.RDa",1,2,2,4,53.0153029581785
"4597","article_0_3_0_2_1.RDa",1,2,2,5,53.0169128453957
"4598","article_0_3_0_2_1.RDa",1,2,2,6,53.0144383116754
"4599","article_0_3_0_2_1.RDa",1,2,2,7,53.0101555558252
"4600","article_0_3_0_2_1.RDa",1,2,2,8,53.0097568747467
"4601","article_0_3_0_2_1.RDa",1,2,2,9,53.0060488076035
"4602","article_0_3_0_2_1.RDa",1,2,2,10,53.007635936792
"4603","article_0_3_0_2_1.RDa",2,1,1,1,53.025042271982
"4604","article_0_3_0_2_1.RDa",2,1,1,2,53.0177394040955
"4605","article_0_3_0_2_1.RDa",2,1,1,3,53.0123374230733
"4606","article_0_3_0_2_1.RDa",2,1,1,4,53.0102604203211
"4607","article_0_3_0_2_1.RDa",2,1,1,5,53.0130280511496
"4608","article_0_3_0_2_1.RDa",2,1,1,6,53.0119460855287
"4609","article_0_3_0_2_1.RDa",2,1,1,7,53.0099824255372
"4610","article_0_3_0_2_1.RDa",2,1,1,8,53.0102121699673
"4611","article_0_3_0_2_1.RDa",2,1,1,9,53.0108254801583
"4612","article_0_3_0_2_1.RDa",2,1,1,10,53.0112901228522
"4613","article_0_3_0_2_1.RDa",2,1,2,1,53.031997968723
"4614","article_0_3_0_2_1.RDa",2,1,2,2,53.019471474234
"4615","article_0_3_0_2_1.RDa",2,1,2,3,53.0166166883681
"4616","article_0_3_0_2_1.RDa",2,1,2,4,53.0119930793062
"4617","article_0_3_0_2_1.RDa",2,1,2,5,53.0099962162207
"4618","article_0_3_0_2_1.RDa",2,1,2,6,53.0094656291073
"4619","article_0_3_0_2_1.RDa",2,1,2,7,53.007576574611
"4620","article_0_3_0_2_1.RDa",2,1,2,8,53.0092627066159
"4621","article_0_3_0_2_1.RDa",2,1,2,9,53.0083495802284
"4622","article_0_3_0_2_1.RDa",2,1,2,10,53.0106014568483
"4623","article_0_3_0_2_1.RDa",2,2,1,1,53.042021245092
"4624","article_0_3_0_2_1.RDa",2,2,1,2,53.031685050386
"4625","article_0_3_0_2_1.RDa",2,2,1,3,53.0250153290802
"4626","article_0_3_0_2_1.RDa",2,2,1,4,53.0155564331562
"4627","article_0_3_0_2_1.RDa",2,2,1,5,53.0229048309349
"4628","article_0_3_0_2_1.RDa",2,2,1,6,53.0223476974116
"4629","article_0_3_0_2_1.RDa",2,2,1,7,53.0196910773514
"4630","article_0_3_0_2_1.RDa",2,2,1,8,53.0120323611647
"4631","article_0_3_0_2_1.RDa",2,2,1,9,53.0134484823372
"4632","article_0_3_0_2_1.RDa",2,2,1,10,53.0121339289455
"4633","article_0_3_0_2_1.RDa",2,2,2,1,53.0432571629493
"4634","article_0_3_0_2_1.RDa",2,2,2,2,53.0345505190169
"4635","article_0_3_0_2_1.RDa",2,2,2,3,53.0285113934073
"4636","article_0_3_0_2_1.RDa",2,2,2,4,53.0261714765672
"4637","article_0_3_0_2_1.RDa",2,2,2,5,53.0201678894914
"4638","article_0_3_0_2_1.RDa",2,2,2,6,53.0172397259177
"4639","article_0_3_0_2_1.RDa",2,2,2,7,53.0099827066682
"4640","article_0_3_0_2_1.RDa",2,2,2,8,53.0101893011905
"4641","article_0_3_0_2_1.RDa",2,2,2,9,53.0118031280831
"4642","article_0_3_0_2_1.RDa",2,2,2,10,53.0133527721401
"4643","article_0_3_1_0_0.RDa",1,1,1,1,19.2024432079325
"4644","article_0_3_1_0_0.RDa",1,1,1,2,18.1885814930386
"4645","article_0_3_1_0_0.RDa",1,1,1,3,18.0945265867136
"4646","article_0_3_1_0_0.RDa",1,1,1,4,18.4523455548539
"4647","article_0_3_1_0_0.RDa",1,1,1,5,18.3230630743783
"4648","article_0_3_1_0_0.RDa",1,1,1,6,18.3190059613638
"4649","article_0_3_1_0_0.RDa",1,1,1,7,18.5374340252321
"4650","article_0_3_1_0_0.RDa",1,1,1,8,18.5245981133755
"4651","article_0_3_1_0_0.RDa",1,1,1,9,16.4578591464838
"4652","article_0_3_1_0_0.RDa",1,1,1,10,18.3082057278413
"4653","article_0_3_1_0_0.RDa",1,1,2,1,18.6745170652249
"4654","article_0_3_1_0_0.RDa",1,1,2,2,18.2257328807933
"4655","article_0_3_1_0_0.RDa",1,1,2,3,18.0961733281616
"4656","article_0_3_1_0_0.RDa",1,1,2,4,18.3580606759714
"4657","article_0_3_1_0_0.RDa",1,1,2,5,18.1030751267488
"4658","article_0_3_1_0_0.RDa",1,1,2,6,18.4713626865877
"4659","article_0_3_1_0_0.RDa",1,1,2,7,18.1749188774404
"4660","article_0_3_1_0_0.RDa",1,1,2,8,18.283950376873
"4661","article_0_3_1_0_0.RDa",1,1,2,9,18.3220867451175
"4662","article_0_3_1_0_0.RDa",1,1,2,10,18.407389695802
"4663","article_0_3_1_0_0.RDa",1,2,1,1,18.2091433908873
"4664","article_0_3_1_0_0.RDa",1,2,1,2,18.3191074294068
"4665","article_0_3_1_0_0.RDa",1,2,1,3,18.197207348617
"4666","article_0_3_1_0_0.RDa",1,2,1,4,18.143111266817
"4667","article_0_3_1_0_0.RDa",1,2,1,5,18.5790351360254
"4668","article_0_3_1_0_0.RDa",1,2,1,6,18.3629733623741
"4669","article_0_3_1_0_0.RDa",1,2,1,7,18.1122463625312
"4670","article_0_3_1_0_0.RDa",1,2,1,8,18.4495825513803
"4671","article_0_3_1_0_0.RDa",1,2,1,9,18.3795811456122
"4672","article_0_3_1_0_0.RDa",1,2,1,10,18.2705362783146
"4673","article_0_3_1_0_0.RDa",1,2,2,1,18.104951299469
"4674","article_0_3_1_0_0.RDa",1,2,2,2,18.0124733471463
"4675","article_0_3_1_0_0.RDa",1,2,2,3,17.8200169138894
"4676","article_0_3_1_0_0.RDa",1,2,2,4,18.2446712115552
"4677","article_0_3_1_0_0.RDa",1,2,2,5,18.4703878186071
"4678","article_0_3_1_0_0.RDa",1,2,2,6,18.4545189109005
"4679","article_0_3_1_0_0.RDa",1,2,2,7,18.1363096361872
"4680","article_0_3_1_0_0.RDa",1,2,2,8,18.3256145728856
"4681","article_0_3_1_0_0.RDa",1,2,2,9,18.422178441097
"4682","article_0_3_1_0_0.RDa",1,2,2,10,18.5417643297151
"4683","article_0_3_1_0_0.RDa",2,1,1,1,18.4013864712232
"4684","article_0_3_1_0_0.RDa",2,1,1,2,18.2804278750094
"4685","article_0_3_1_0_0.RDa",2,1,1,3,18.1214460707635
"4686","article_0_3_1_0_0.RDa",2,1,1,4,18.4908471862214
"4687","article_0_3_1_0_0.RDa",2,1,1,5,18.2532371992224
"4688","article_0_3_1_0_0.RDa",2,1,1,6,18.7486778622308
"4689","article_0_3_1_0_0.RDa",2,1,1,7,18.5488394939784
"4690","article_0_3_1_0_0.RDa",2,1,1,8,18.3256347518133
"4691","article_0_3_1_0_0.RDa",2,1,1,9,18.7202375910408
"4692","article_0_3_1_0_0.RDa",2,1,1,10,18.4712033647977
"4693","article_0_3_1_0_0.RDa",2,1,2,1,18.591874885253
"4694","article_0_3_1_0_0.RDa",2,1,2,2,18.5078037640722
"4695","article_0_3_1_0_0.RDa",2,1,2,3,18.5641652053842
"4696","article_0_3_1_0_0.RDa",2,1,2,4,18.3364278244007
"4697","article_0_3_1_0_0.RDa",2,1,2,5,18.4085412700736
"4698","article_0_3_1_0_0.RDa",2,1,2,6,18.6538620664108
"4699","article_0_3_1_0_0.RDa",2,1,2,7,18.5467375093984
"4700","article_0_3_1_0_0.RDa",2,1,2,8,18.6436589402797
"4701","article_0_3_1_0_0.RDa",2,1,2,9,18.6744674492122
"4702","article_0_3_1_0_0.RDa",2,1,2,10,18.7807186910989
"4703","article_0_3_1_0_0.RDa",2,2,1,1,18.3473941095154
"4704","article_0_3_1_0_0.RDa",2,2,1,2,18.481985297217
"4705","article_0_3_1_0_0.RDa",2,2,1,3,18.7593577336998
"4706","article_0_3_1_0_0.RDa",2,2,1,4,18.3854167927351
"4707","article_0_3_1_0_0.RDa",2,2,1,5,18.3591758234376
"4708","article_0_3_1_0_0.RDa",2,2,1,6,18.7206242019618
"4709","article_0_3_1_0_0.RDa",2,2,1,7,17.7502475186239
"4710","article_0_3_1_0_0.RDa",2,2,1,8,18.4552358046127
"4711","article_0_3_1_0_0.RDa",2,2,1,9,18.630063652622
"4712","article_0_3_1_0_0.RDa",2,2,1,10,18.3294666157258
"4713","article_0_3_1_0_0.RDa",2,2,2,1,18.3056450345691
"4714","article_0_3_1_0_0.RDa",2,2,2,2,18.4750712062831
"4715","article_0_3_1_0_0.RDa",2,2,2,3,18.5839420205286
"4716","article_0_3_1_0_0.RDa",2,2,2,4,17.9968197929518
"4717","article_0_3_1_0_0.RDa",2,2,2,5,18.4144064854441
"4718","article_0_3_1_0_0.RDa",2,2,2,6,18.3130674033156
"4719","article_0_3_1_0_0.RDa",2,2,2,7,18.4532976309718
"4720","article_0_3_1_0_0.RDa",2,2,2,8,18.5588415767802
"4721","article_0_3_1_0_0.RDa",2,2,2,9,18.1824526524674
"4722","article_0_3_1_0_0.RDa",2,2,2,10,18.8234366547562
"4723","article_0_3_1_0_1.RDa",1,1,1,1,18.6027160550118
"4724","article_0_3_1_0_1.RDa",1,1,1,2,18.5378680186992
"4725","article_0_3_1_0_1.RDa",1,1,1,3,18.5026888683247
